ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Is_Weekend,Is_Weekend_lower,Is_Weekend_upper,Usage_7D_Avg,Usage_7D_Avg_lower,Usage_7D_Avg_upper,Usage_Hours,Usage_Hours_lower,Usage_Hours_upper,additive_terms,additive_terms_lower,additive_terms_upper,christmas,christmas_lower,christmas_upper,diwali,diwali_lower,diwali_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,independence_day,independence_day_lower,independence_day_upper,new_year,new_year_lower,new_year_upper,republic_day,republic_day_lower,republic_day_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Service_Type
2022-10-06,140.1215042781903,104.31634516376518,181.00502412484823,140.1215042781903,140.1215042781903,0.0,0.0,0.0,-0.21972815769758544,-0.21972815769758544,-0.21972815769758544,0.1728350335940639,0.1728350335940639,0.1728350335940639,2.3177820422038957,2.3177820422038957,2.3177820422038957,0.0,0.0,0.0,0.0,0.0,0.0,-0.04689312410352152,-0.04689312410352152,-0.04689312410352152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643153012795147,4.643153012795147,4.643153012795147,-2.2784778464877298,-2.2784778464877298,-2.2784778464877298,0.0,0.0,0.0,142.4392863203942,AI
2022-10-08,140.05764871573166,96.38492018714463,174.52724493568073,140.05764871573166,140.05764871573166,-1.2345192258,-1.2345192258,-1.2345192258,-0.1790673315182652,-0.1790673315182652,-0.1790673315182652,-0.3212722946591752,-0.3212722946591752,-0.3212722946591752,-3.817914332773376,-3.817914332773376,-3.817914332773376,0.0,0.0,0.0,0.0,0.0,0.0,-1.7348588519774406,-1.7348588519774406,-1.7348588519774406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182650424594577,0.3182650424594577,0.3182650424594577,-2.4013205232553934,-2.4013205232553934,-2.4013205232553934,0.0,0.0,0.0,136.2397343829583,AI
2022-10-12,139.92993759081443,108.93022994551836,180.41914565494602,139.92993759081443,139.92993759081443,0.0,0.0,0.0,-0.11452539609897713,-0.11452539609897713,-0.11452539609897713,0.2748416584185885,0.2748416584185885,0.2748416584185885,4.3894121365420915,4.3894121365420915,4.3894121365420915,0.0,0.0,0.0,0.0,0.0,0.0,0.16031626231961138,0.16031626231961138,0.16031626231961138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800063984794,7.300800063984794,7.300800063984794,-3.0717041897623143,-3.0717041897623143,-3.0717041897623143,0.0,0.0,0.0,144.31934972735652,AI
2022-10-13,139.89800980958512,102.86512672396537,175.82496867119895,139.89800980958512,139.89800980958512,0.0,0.0,0.0,-0.04753365920573801,-0.04753365920573801,-0.04753365920573801,-0.45509773086636146,-0.45509773086636146,-0.45509773086636146,0.7835666103396206,0.7835666103396206,0.7835666103396206,0.0,0.0,0.0,0.0,0.0,0.0,-0.5026313900720996,-0.5026313900720996,-0.5026313900720996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6431530128260246,4.6431530128260246,4.6431530128260246,-3.356955012414304,-3.356955012414304,-3.356955012414304,0.0,0.0,0.0,140.68157641992474,AI
2022-10-14,139.8660820283558,89.31630440871199,166.94029579141605,139.8660820283558,139.8660820283558,0.0,0.0,0.0,-0.009617962158236326,-0.009617962158236326,-0.009617962158236326,0.10965715801196148,0.10965715801196148,0.10965715801196148,-11.391209402082128,-11.391209402082128,-11.391209402082128,0.0,0.0,0.0,0.0,0.0,0.0,0.10003919585372516,0.10003919585372516,0.10003919585372516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802481045740847,-7.802481045740847,-7.802481045740847,-3.688767552195008,-3.688767552195008,-3.688767552195008,0.0,0.0,0.0,128.47487262627368,AI
2022-10-18,139.73837090343855,95.63531299432807,170.21307509508313,139.73837090343855,139.73837090343855,0.0,0.0,0.0,0.006075040124652487,0.006075040124652487,0.006075040124652487,0.479847658893308,0.479847658893308,0.479847658893308,-5.922764637116293,-5.922764637116293,-5.922764637116293,0.0,0.0,0.0,0.0,0.0,0.0,0.4859226990179605,0.4859226990179605,0.4859226990179605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988181674,-1.0755366988181674,-1.0755366988181674,-5.333150637316086,-5.333150637316086,-5.333150637316086,0.0,0.0,0.0,133.81560626632225,AI
2022-10-19,139.70644312220924,103.31647151024909,175.21743796083413,139.70644312220924,139.70644312220924,0.0,0.0,0.0,0.021359925555334905,0.021359925555334905,0.021359925555334905,0.6824776436777145,0.6824776436777145,0.6824776436777145,2.241192838524486,2.241192838524486,2.241192838524486,0.0,0.0,0.0,0.0,0.0,0.0,0.7038375692330494,0.7038375692330494,0.7038375692330494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800063979058,7.300800063979058,7.300800063979058,-5.763444794687621,-5.763444794687621,-5.763444794687621,0.0,0.0,0.0,141.94763596073372,AI
2022-10-25,139.51487643483335,96.98118873875252,170.64917464210887,139.51487643483335,139.51487643483335,0.0,0.0,0.0,-0.029940949703715813,-0.029940949703715813,-0.029940949703715813,1.644098720526339,1.644098720526339,1.644098720526339,-6.658821407597939,-6.658821407597939,-6.658821407597939,0.0,0.0,0.0,0.0,0.0,0.0,1.6141577708226234,1.6141577708226234,1.6141577708226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988347363,-1.0755366988347363,-1.0755366988347363,-7.197442479585827,-7.197442479585827,-7.197442479585827,0.0,0.0,0.0,132.8560550272354,AI
2022-11-07,139.0998152788523,110.23239175758314,185.9638693279032,139.0998152788523,139.0998152788523,0.0,0.0,0.0,-0.11224930680210037,-0.11224930680210037,-0.11224930680210037,2.0392585212072456,2.0392585212072456,2.0392585212072456,9.224428989173205,9.224428989173205,9.224428989173205,0.0,0.0,0.0,0.0,0.0,0.0,1.927009214405145,1.927009214405145,1.927009214405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8488337943888102,1.8488337943888102,1.8488337943888102,5.4485859803792485,5.4485859803792485,5.4485859803792485,0.0,0.0,0.0,148.3242442680255,AI
2022-11-08,139.067887497623,105.15976951286505,183.59388235421395,139.067887497623,139.067887497623,0.0,0.0,0.0,-0.17113694279602254,-0.17113694279602254,-0.17113694279602254,1.963686926840372,1.963686926840372,1.963686926840372,7.777467531333732,7.777467531333732,7.777467531333732,0.0,0.0,0.0,0.0,0.0,0.0,1.7925499840443495,1.7925499840443495,1.7925499840443495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988388073,-1.0755366988388073,-1.0755366988388073,7.060454246128191,7.060454246128191,7.060454246128191,0.0,0.0,0.0,146.84535502895673,AI
2022-11-09,139.03595971639368,119.35089858056445,194.08244651410465,139.03595971639368,139.03595971639368,0.0,0.0,0.0,-0.25221170356110967,-0.25221170356110967,-0.25221170356110967,1.8700546342358408,1.8700546342358408,1.8700546342358408,17.5645820715718,17.5645820715718,17.5645820715718,0.0,0.0,0.0,0.0,0.0,0.0,1.6178429306747313,1.6178429306747313,1.6178429306747313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800064026038,7.300800064026038,7.300800064026038,8.64593907687103,8.64593907687103,8.64593907687103,0.0,0.0,0.0,156.60054178796548,AI
2022-11-12,138.94017637270574,113.66495951788242,185.63844192105134,138.94017637270574,138.94017637270574,-1.2345192258,-1.2345192258,-1.2345192258,-0.26174595997458544,-0.26174595997458544,-0.26174595997458544,0.3830911914902319,0.3830911914902319,0.3830911914902319,12.135742082968381,12.135742082968381,12.135742082968381,0.0,0.0,0.0,0.0,0.0,0.0,-1.1131739942843535,-1.1131739942843535,-1.1131739942843535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182650424526032,0.3182650424526032,0.3182650424526032,12.930651034800132,12.930651034800132,12.930651034800132,0.0,0.0,0.0,151.07591845567413,AI
2022-11-18,138.74860968532985,107.95170184044237,184.47384460525524,138.74860968532985,138.74860968532985,0.0,0.0,0.0,-0.24966039757008177,-0.24966039757008177,-0.24966039757008177,0.13324442820549015,0.13324442820549015,0.13324442820549015,9.054264938990631,9.054264938990631,9.054264938990631,0.0,0.0,0.0,0.0,0.0,0.0,-0.11641596936459161,-0.11641596936459161,-0.11641596936459161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802481045764763,-7.802481045764763,-7.802481045764763,16.973161954119984,16.973161954119984,16.973161954119984,0.0,0.0,0.0,147.80287462432048,AI
2022-11-20,138.68475412287123,108.20087164006803,186.15825942478028,138.68475412287123,138.68475412287123,-1.2345192258,-1.2345192258,-1.2345192258,-0.20856538684829676,-0.20856538684829676,-0.20856538684829676,-0.49609088334538687,-0.49609088334538687,-0.49609088334538687,9.327750299507995,9.327750299507995,9.327750299507995,0.0,0.0,0.0,0.0,0.0,0.0,-1.9391754959936836,-1.9391754959936836,-1.9391754959936836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2330341691036955,-5.2330341691036955,-5.2330341691036955,16.499959964605374,16.499959964605374,16.499959964605374,0.0,0.0,0.0,148.0125044223792,AI
2022-11-22,138.6208985604126,116.15220080194004,189.2423745788099,138.6208985604126,138.6208985604126,0.0,0.0,0.0,-0.1477034899733414,-0.1477034899733414,-0.1477034899733414,-0.10136660219525309,-0.10136660219525309,-0.10136660219525309,13.779978491970844,13.779978491970844,13.779978491970844,0.0,0.0,0.0,0.0,0.0,0.0,-0.2490700921685945,-0.2490700921685945,-0.2490700921685945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988167612,-1.0755366988167612,-1.0755366988167612,15.1045852829562,15.1045852829562,15.1045852829562,0.0,0.0,0.0,152.40087705238344,AI
2022-12-03,138.26969296689015,99.62939261497392,176.52202826379488,138.26969296689015,138.26969296689015,-1.2345192258,-1.2345192258,-1.2345192258,-0.06765591213293967,-0.06765591213293967,-0.06765591213293967,-0.25643514695664343,-0.25643514695664343,-0.25643514695664343,-2.1709764288519136,-2.1709764288519136,-2.1709764288519136,0.0,0.0,0.0,0.0,0.0,0.0,-1.5586102848895833,-1.5586102848895833,-1.5586102848895833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31826504245855736,0.31826504245855736,0.31826504245855736,-0.9306311864208875,-0.9306311864208875,-0.9306311864208875,0.0,0.0,0.0,136.09871653803825,AI
2022-12-04,138.23776518566083,91.9962218066204,166.550530962345,138.23776518566083,138.23776518566083,-1.2345192258,-1.2345192258,-1.2345192258,-0.005607855971676692,-0.005607855971676692,-0.005607855971676692,0.1842036058672914,0.1842036058672914,0.1842036058672914,-8.507383192932402,-8.507383192932402,-8.507383192932402,0.0,0.0,0.0,0.0,0.0,0.0,-1.0559234759043852,-1.0559234759043852,-1.0559234759043852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.233034169103056,-5.233034169103056,-5.233034169103056,-2.2184255479249604,-2.2184255479249604,-2.2184255479249604,0.0,0.0,0.0,129.73038199272844,AI
2022-12-07,138.14198184197292,102.88301434244235,178.94424098022984,138.14198184197292,138.14198184197292,0.0,0.0,0.0,0.026767242332297027,0.026767242332297027,0.026767242332297027,0.9415654758155663,0.9415654758155663,0.9415654758155663,3.1684993044818723,3.1684993044818723,3.1684993044818723,0.0,0.0,0.0,0.0,0.0,0.0,0.9683327181478634,0.9683327181478634,0.9683327181478634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800063994448,7.300800063994448,7.300800063994448,-5.1006334776604385,-5.1006334776604385,-5.1006334776604385,0.0,0.0,0.0,141.3104811464548,AI
2022-12-15,137.8865595921384,103.91103919279438,173.20881264325854,137.8865595921384,137.8865595921384,0.0,0.0,0.0,0.04052775012587432,0.04052775012587432,0.04052775012587432,-0.01154799016518627,-0.01154799016518627,-0.01154799016518627,-0.3701928602032854,-0.3701928602032854,-0.3701928602032854,0.0,0.0,0.0,0.0,0.0,0.0,0.028979759960688054,0.028979759960688054,0.028979759960688054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643153012840088,4.643153012840088,4.643153012840088,-5.042325633004062,-5.042325633004062,-5.042325633004062,0.0,0.0,0.0,137.51636673193514,AI
2022-12-16,137.8546318109091,89.41955813022295,163.1745241932565,137.8546318109091,137.8546318109091,0.0,0.0,0.0,0.02901326750651477,0.02901326750651477,0.02901326750651477,0.4634695962193081,0.4634695962193081,0.4634695962193081,-11.787666778743386,-11.787666778743386,-11.787666778743386,0.0,0.0,0.0,0.0,0.0,0.0,0.49248286372582284,0.49248286372582284,0.49248286372582284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802481045758077,-7.802481045758077,-7.802481045758077,-4.4776685967111325,-4.4776685967111325,-4.4776685967111325,0.0,0.0,0.0,126.06696503216571,AI
2022-12-17,137.82270402967978,95.35140654032377,170.86328892816695,137.82270402967978,137.82270402967978,-1.2345192258,-1.2345192258,-1.2345192258,0.025635899980571655,0.025635899980571655,0.025635899980571655,-0.39923097260793555,-0.39923097260793555,-0.39923097260793555,-5.163980777792455,-5.163980777792455,-5.163980777792455,0.0,0.0,0.0,0.0,0.0,0.0,-1.6081142984273638,-1.6081142984273638,-1.6081142984273638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182650424591546,0.3182650424591546,0.3182650424591546,-3.8741315218242454,-3.8741315218242454,-3.8741315218242454,0.0,0.0,0.0,132.65872325188732,AI
2022-12-18,137.79077624845047,90.09686406768552,165.52864624105368,137.79077624845047,137.79077624845047,-1.2345192258,-1.2345192258,-1.2345192258,0.026574032390914125,0.026574032390914125,0.026574032390914125,-0.12827140921660507,-0.12827140921660507,-0.12827140921660507,-9.831626359118387,-9.831626359118387,-9.831626359118387,0.0,0.0,0.0,0.0,0.0,0.0,-1.3362166026256908,-1.3362166026256908,-1.3362166026256908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.233034169100442,-5.233034169100442,-5.233034169100442,-3.2623755873922544,-3.2623755873922544,-3.2623755873922544,0.0,0.0,0.0,127.95914988933208,AI
2022-12-19,137.75884846722116,100.90422962461713,176.961496698156,137.75884846722116,137.75884846722116,0.0,0.0,0.0,0.009672614814212098,0.009672614814212098,0.009672614814212098,0.22828254670285703,0.22828254670285703,0.22828254670285703,-0.5860277161255282,-0.5860277161255282,-0.5860277161255282,0.0,0.0,0.0,0.0,0.0,0.0,0.2379551615170691,0.2379551615170691,0.2379551615170691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8488337943645554,1.8488337943645554,1.8488337943645554,-2.6728166720071527,-2.6728166720071527,-2.6728166720071527,0.0,0.0,0.0,137.17282075109563,AI
2022-12-20,137.72692068599184,94.7618105486927,173.49660312672404,137.72692068599184,137.72692068599184,0.0,0.0,0.0,0.007907114881081562,0.007907114881081562,0.007907114881081562,0.23483658099257002,0.23483658099257002,0.23483658099257002,-2.9674883562836256,-2.9674883562836256,-2.9674883562836256,0.0,0.0,0.0,0.0,0.0,0.0,0.2427436958736516,0.2427436958736516,0.2427436958736516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988263761,-1.0755366988263761,-1.0755366988263761,-2.1346953533309008,-2.1346953533309008,-2.1346953533309008,0.0,0.0,0.0,134.7594323297082,AI
2022-12-21,137.69499290476253,108.73166334307736,181.6044011294854,137.6949929043526,137.69499290481315,0.0,0.0,0.0,0.03178786933230967,0.03178786933230967,0.03178786933230967,0.2566865792427438,0.2566865792427438,0.2566865792427438,5.914095411019904,5.914095411019904,5.914095411019904,0.0,0.0,0.0,0.0,0.0,0.0,0.28847444857505344,0.28847444857505344,0.28847444857505344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800064015069,7.300800064015069,7.300800064015069,-1.6751791015702184,-1.6751791015702184,-1.6751791015702184,0.0,0.0,0.0,143.60908831578243,AI
2022-12-22,137.66306512353322,102.90309931520693,174.54685264226185,137.66306512123637,137.6630651246184,0.0,0.0,0.0,0.04817186308369023,0.04817186308369023,0.04817186308369023,-0.4814264265780021,-0.4814264265780021,-0.4814264265780021,2.891375647262632,2.891375647262632,2.891375647262632,0.0,0.0,0.0,0.0,0.0,0.0,-0.4332545634943119,-0.4332545634943119,-0.4332545634943119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643153012810482,4.643153012810482,4.643153012810482,-1.3185228020535384,-1.3185228020535384,-1.3185228020535384,0.0,0.0,0.0,140.55444077079585,AI
2022-12-23,137.63113734230393,91.22526216366023,165.5497219767584,137.63113733838267,137.6311373449749,0.0,0.0,0.0,0.06187702889926467,0.06187702889926467,0.06187702889926467,0.0704175735000105,0.0704175735000105,0.0704175735000105,-8.755498669240636,-8.755498669240636,-8.755498669240636,0.0,0.0,0.0,0.0,0.0,0.0,0.13229460239927518,0.13229460239927518,0.13229460239927518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802481045743886,-7.802481045743886,-7.802481045743886,-1.0853122258960244,-1.0853122258960244,-1.0853122258960244,0.0,0.0,0.0,128.8756386730633,AI
2022-12-24,137.59920956107462,96.60019137782362,170.29624539697573,137.59920955473248,137.59920956586453,-1.2345192258,-1.2345192258,-1.2345192258,0.071961021920118,0.071961021920118,0.071961021920118,-0.688430965316489,-0.688430965316489,-0.688430965316489,-2.524536962670759,-2.524536962670759,-2.524536962670759,0.0,0.0,0.0,0.0,0.0,0.0,-1.8509891691963711,-1.8509891691963711,-1.8509891691963711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31826504246451154,0.31826504246451154,0.31826504246451154,-0.9918128359388992,-0.9918128359388992,-0.9918128359388992,0.0,0.0,0.0,135.07467259840385,AI
2022-12-25,137.5672817798453,91.8066385225257,169.3288814986776,137.56728177117606,137.56728178703986,-1.2345192258,-1.2345192258,-1.2345192258,0.07754513081704896,0.07754513081704896,0.07754513081704896,-0.28841870889607485,-0.28841870889607485,-0.28841870889607485,-7.7278704000556955,-7.7278704000556955,-7.7278704000556955,0.0,0.0,0.0,0.0,0.0,0.0,-1.4453928038790258,-1.4453928038790258,-1.4453928038790258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.233034169103301,-5.233034169103301,-5.233034169103301,-1.0494434270733675,-1.0494434270733675,-1.0494434270733675,0.0,0.0,0.0,129.8394113797896,AI
2022-12-26,137.535353998616,101.80136142964585,176.23752090800713,137.5353539862009,137.53535400912793,0.0,0.0,0.0,0.07784209814623766,0.07784209814623766,0.07784209814623766,0.21976578660015114,0.21976578660015114,0.21976578660015114,0.8820510441942024,0.8820510441942024,0.8820510441942024,0.0,0.0,0.0,0.0,0.0,0.0,0.29760788474638883,0.29760788474638883,0.29760788474638883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8488337943777995,1.8488337943777995,1.8488337943777995,-1.2643906349299854,-1.2643906349299854,-1.2643906349299854,0.0,0.0,0.0,138.4174050428102,AI
2022-12-27,137.50342621738665,97.49394697275447,172.9958838814883,137.50342620156292,137.50342623055468,0.0,0.0,0.0,0.07218168617103393,0.07218168617103393,0.07218168617103393,0.3971721854075077,0.3971721854075077,0.3971721854075077,-2.2435592275240404,-2.2435592275240404,-2.2435592275240404,0.0,0.0,0.0,0.0,0.0,0.0,0.46935387157854164,0.46935387157854164,0.46935387157854164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988153539,-1.0755366988153539,-1.0755366988153539,-1.6373764002872284,-1.6373764002872284,-1.6373764002872284,0.0,0.0,0.0,135.25986698986262,AI
2022-12-28,137.47149843615733,104.96187189691602,180.54088020244725,137.47149841637113,137.47149845216262,0.0,0.0,0.0,0.060033234688890734,0.060033234688890734,0.060033234688890734,0.6050934130030059,0.6050934130030059,0.6050934130030059,5.802340552953134,5.802340552953134,5.802340552953134,0.0,0.0,0.0,0.0,0.0,0.0,0.6651266476918967,0.6651266476918967,0.6651266476918967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800064041428,7.300800064041428,7.300800064041428,-2.1635861587801903,-2.1635861587801903,-2.1635861587801903,0.0,0.0,0.0,143.27383898911046,AI
2022-12-29,137.43957065492802,99.70821528396799,175.5801615645348,137.43957063094408,137.4395706754814,0.0,0.0,0.0,0.04102453855927952,0.04102453855927952,0.04102453855927952,0.06372615045318587,0.06372615045318587,0.06372615045318587,1.9151427436220838,1.9151427436220838,1.9151427436220838,0.0,0.0,0.0,0.0,0.0,0.0,0.10475068901246538,0.10475068901246538,0.10475068901246538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643153012811118,4.643153012811118,4.643153012811118,-2.8327609582015,-2.8327609582015,-2.8327609582015,0.0,0.0,0.0,139.3547133985501,AI
2022-12-30,137.4076428736987,91.82038910764173,165.80585397273225,137.4076428449804,137.40764289759545,0.0,0.0,0.0,0.01495647324096451,0.01495647324096451,0.01495647324096451,0.8180266093643594,0.8180266093643594,0.8180266093643594,-10.598949981065148,-10.598949981065148,-10.598949981065148,0.0,0.0,0.0,0.0,0.0,0.0,0.8329830826053239,0.8329830826053239,0.8329830826053239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802481045774488,-7.802481045774488,-7.802481045774488,-3.6294520178959835,-3.6294520178959835,-3.6294520178959835,0.0,0.0,0.0,126.80869289263356,AI
2022-12-31,137.37571509246942,92.88037496687116,170.19599389950668,137.3757150576756,137.3757151195427,-1.2345192258,-1.2345192258,-1.2345192258,-0.018187086096332062,-0.018187086096332062,-0.018187086096332062,0.2620969752384096,0.2620969752384096,0.2620969752384096,-5.205775864661283,-5.205775864661283,-5.205775864661283,0.0,0.0,0.0,0.0,0.0,0.0,-0.9906093366579225,-0.9906093366579225,-0.9906093366579225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182650424530485,0.3182650424530485,0.3182650424530485,-4.533431570456409,-4.533431570456409,-4.533431570456409,0.0,0.0,0.0,132.16993922780813,AI
2023-01-01,137.3437873112401,90.8323140168925,165.44784802526826,137.34378727179183,137.34378734151323,-1.2345192258,-1.2345192258,-1.2345192258,-0.05823437568680042,-0.05823437568680042,-0.05823437568680042,0.8601021036045408,0.8601021036045408,0.8601021036045408,-11.18593496547009,-11.18593496547009,-11.18593496547009,0.0,0.0,0.0,0.0,0.0,0.0,-0.4326514978822597,-0.4326514978822597,-0.4326514978822597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.233034169099803,-5.233034169099803,-5.233034169099803,-5.520249298488026,-5.520249298488026,-5.520249298488026,0.0,0.0,0.0,126.15785234577001,AI
2023-01-02,137.3118595300108,98.04127026208522,171.78934972310606,137.31185948502278,137.3118595634533,0.0,0.0,0.0,-0.1048260679734366,-0.1048260679734366,-0.1048260679734366,1.5559742748160967,1.5559742748160967,1.5559742748160967,-3.261937428195459,-3.261937428195459,-3.261937428195459,0.0,0.0,0.0,0.0,0.0,0.0,1.4511482068426602,1.4511482068426602,1.4511482068426602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8488337943910438,1.8488337943910438,1.8488337943910438,-6.561919429429163,-6.561919429429163,-6.561919429429163,0.0,0.0,0.0,134.04992210181533,AI
2023-01-03,137.27993174878148,96.76292683364389,166.7979679355761,137.27993169895723,137.27993178619107,0.0,0.0,0.0,-0.15742084745765736,-0.15742084745765736,-0.15742084745765736,1.9055439000537004,1.9055439000537004,1.9055439000537004,-6.955133348086498,-6.955133348086498,-6.955133348086498,0.0,0.0,0.0,0.0,0.0,0.0,1.748123052596043,1.748123052596043,1.748123052596043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755366988319228,-1.0755366988319228,-1.0755366988319228,-7.6277197018506175,-7.6277197018506175,-7.6277197018506175,0.0,0.0,0.0,130.324798400695,AI
2023-01-04,137.24800396755217,99.03278362627762,171.57751572529585,137.24800391187262,137.24800400788865,0.0,0.0,0.0,-0.2153061272050719,-0.2153061272050719,-0.2153061272050719,2.2651919916381322,2.2651919916381322,2.2651919916381322,0.6656058481523873,0.6656058481523873,0.6656058481523873,0.0,0.0,0.0,0.0,0.0,0.0,2.0498858644330604,2.0498858644330604,2.0498858644330604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300800064035692,7.300800064035692,7.300800064035692,-8.685080080316364,-8.685080080316364,-8.685080080316364,0.0,0.0,0.0,137.91360981570455,AI
2023-01-05,137.21607618632285,94.54486190949261,173.05324823319634,137.21607612593886,137.2160762312397,0.0,0.0,0.0,-0.2776136503929434,-0.2776136503929434,-0.2776136503929434,1.850650756049139,1.850650756049139,1.850650756049139,-3.4843462514352272,-3.4843462514352272,-3.4843462514352272,0.0,0.0,0.0,0.0,0.0,0.0,1.5730371056561954,1.5730371056561954,1.5730371056561954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643153012815925,4.643153012815925,4.643153012815925,-9.700536369907347,-9.700536369907347,-9.700536369907347,0.0,0.0,0.0,133.73172993488762,AI
2023-01-06,137.18414840509354,85.17777993953219,157.6278591725333,137.18414833851315,137.18414845461314,0.0,0.0,0.0,-0.34333958269681575,-0.34333958269681575,-0.34333958269681575,2.7029881621674305,2.7029881621674305,2.7029881621674305,-16.083554314480168,-16.083554314480168,-16.083554314480168,0.0,0.0,0.0,0.0,0.0,0.0,2.359648579470615,2.359648579470615,2.359648579470615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802481045760296,-7.802481045760296,-7.802481045760296,-10.640721848190488,-10.640721848190488,-10.640721848190488,0.0,0.0,0.0,121.10059409061337,AI
2023-01-07,137.15222062386422,90.61318024604515,165.12080976156406,137.15222055297372,137.15222067813772,-1.2345192258,-1.2345192258,-1.2345192258,-0.41136857328823745,-0.41136857328823745,-0.41136857328823745,2.213108200883311,2.213108200883311,2.213108200883311,-10.587883308066404,-10.587883308066404,-10.587883308066404,0.0,0.0,0.0,0.0,0.0,0.0,0.5672204017950737,0.5672204017950737,0.5672204017950737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31826504245840614,0.31826504245840614,0.31826504245840614,-11.473368752319884,-11.473368752319884,-11.473368752319884,0.0,0.0,0.0,126.56433731579781,AI
